LANGUAGE	CONCEPT	VALUE
Ngamo	inside	ʔahàwò
Ngamo	that	wə̀msî
Ngamo	this	ywεʔè
Ngamo	there	ywənɗì
Ngamo	here	ywεnɗè
Ngamo	how many?	mɔ̀nɔ̂
Ngamo	how?	tìtiyà
Ngamo	who?	lô
Ngamo	what?	mìyà
Ngamo	when?	tɔ̀miyà
Ngamo	where?	tiyà
Ngamo	tomorrow	ɗòšî
Ngamo	yesterday	nzònò
Ngamo	today	kùteʔè
Ngamo	deaf man	bebe
Ngamo	blind man	m̀bàgùm
Ngamo	strength	gyὲɗò
Ngamo	coldness	yεɗo
Ngamo	hotness	zàfì
Ngamo	far	gə̀râ
Ngamo	near	nεm
Ngamo	inexpensiveness	ʔàràhâ
Ngamo	expensiveness	šàdà
Ngamo	thin	ràgò
Ngamo	fatness	ʔàrî
Ngamo	dirt	bùkùɗò
Ngamo	old	jὲrò
Ngamo	new	fɔyo
Ngamo	evil	dìsà
Ngamo	good	zìnâ
Ngamo	short	gə̀jὲrè duguluk
Ngamo	long	gə̀râ
Ngamo	sourness	fəfəw
Ngamo	bitterness	ɗəɗatu
Ngamo	sweetness	dunə̂m
Ngamo	softness	gyεɗo bù
Ngamo	hardness	gyεɗo
Ngamo	all	kɩrkɩr
Ngamo	many	tîm
Ngamo	small	m̀bàmbaʔì
Ngamo	large	naʔakô
Ngamo	heaviness	nɗaɗo
Ngamo	darkness	bèʔunù
Ngamo	yellow	làlanjà
Ngamo	green	gùgufùn
Ngamo	red	deyì
Ngamo	black	ʔunù
Ngamo	white	hεturè
Ngamo	woman's bodycloth	jàptô
Ngamo	man's robe	suɓà
Ngamo	money	bòyù
Ngamo	market	gomà
Ngamo	hole	wuyò
Ngamo	time	sàrtî
Ngamo	place	bèʔɩ̂
Ngamo	lie	ŋgàdar
Ngamo	truth	jɩ̀rê
Ngamo	shadow	kyὲlù
Ngamo	thirst	kìzìhâm
Ngamo	hunger	kìzî
Ngamo	fatigue	tɔʔyô
Ngamo	pimple	fetε̂
Ngamo	ulcer	mɔ̀rkô
Ngamo	fever	gwə̀llà
Ngamo	cough	gə̀bà
Ngamo	sickness	haɗâ
Ngamo	death	màtò
Ngamo	life	zəw
Ngamo	dream	sùnâ
Ngamo	sleep	mɔ̀nsə̂m
Ngamo	war	kὲsì
Ngamo	work	r̂ùtà
Ngamo	language	ʔènì
Ngamo	load	ʔwùlâ
Ngamo	thing	ʔyà
Ngamo	large water pot	kàyà
Ngamo	small pot	kyὲllε̂
Ngamo	cooking pot	gàbî
Ngamo	calabash	šoko
Ngamo	rope	zori
Ngamo	knife	sokî
Ngamo	quiver	tiko
Ngamo	arrow	poʔɔšo
Ngamo	bow	rɩ̀ŋkà
Ngamo	mat (tabarma)	tapšɩyo
Ngamo	mat (tabarma)	bùši
Ngamo	sword	dɩr̃ɓà
Ngamo	spear	rεnɗi
Ngamo	stick	zàwa
Ngamo	honey	muntò
Ngamo	melon	šεnji
Ngamo	sweet potato	də̀ŋkəlì
Ngamo	yam	dɔyà
Ngamo	cassava	dɔyà
Ngamo	oil	mɔr̃
Ngamo	groundnuts	dùwarò
Ngamo	millet	sawa
Ngamo	guinea corn	kutè
Ngamo	okra	gɔmurô
Ngamo	beans	ʔὲde
Ngamo	pepper	kwita
Ngamo	salt	mandà
Ngamo	milk	yεɗì
Ngamo	flour	ʔəptì
Ngamo	fish	kεruwô
Ngamo	meat	lù
Ngamo	gruel	zùwê
Ngamo	sauce	lùmà
Ngamo	mush	wɔ̀to
Ngamo	food	tìšì
Ngamo	tail	fata
Ngamo	horn	ɓàluhù
Ngamo	egg	yɩ̀nsâ
Ngamo	wing	ḿbâ
Ngamo	vulture	gə̀dəpšò
Ngamo	kite	šulì
Ngamo	dove	kwàrkòdî
Ngamo	bird	r̃ayi
Ngamo	cat	pàtu
Ngamo	dog	ʔàdà
Ngamo	rooster	gàjâ
Ngamo	hen	yabì
Ngamo	donkey	kɔrô
Ngamo	horse	dô
Ngamo	ram	gə̀m
Ngamo	sheep	tὲmcì
Ngamo	he-goat	bùzùrù
Ngamo	goat	ʔòšì
Ngamo	bull	bɩ̀jɩ̀mî
Ngamo	cow	kɔ̂m
Ngamo	locust	nɗə̀bùrô
Ngamo	anthill	gwunjà
Ngamo	termite	tatara
Ngamo	louse	jàŋkàr̃
Ngamo	spider	bùbutuwò
Ngamo	mosquito	mbàptô
Ngamo	fly	dàdî
Ngamo	worm	tìtɔk kɔ̀mɔ̀lò
Ngamo	chameleon	ʔàŋgàŋgà
Ngamo	scorpion	ʔɩndɩ̀rì
Ngamo	bat	dìmown
Ngamo	squirrel	hàykò
Ngamo	frog	dɩndì
Ngamo	turtle	kàšì
Ngamo	python	mɩɗɩwì
Ngamo	snake	dəpšo
Ngamo	lizard	də̀kùra
Ngamo	wild cat	ʔawe
Ngamo	rat	nàjè
Ngamo	guinea fowl	dɔkumò
Ngamo	rabbit	kwùlεtì
Ngamo	duiker	bɔ̀ʔì
Ngamo	gazelle	bàrèwà
Ngamo	baboon	bàŋgəy
Ngamo	monkey	bìdò
Ngamo	leopard	gùŋgù
Ngamo	elephant	yàwə̀n
Ngamo	hyena	zεŋge
Ngamo	lion	dəbə̀n
Ngamo	wild animal	bàràyrìyà
Ngamo	iron	ɓɔ̀yù
Ngamo	sickle	lə̀wdì
Ngamo	axe	dàlâ
Ngamo	hoe	dìrî
Ngamo	farm	kɔ̀rì
Ngamo	road	bìlà də̀ɓè
Ngamo	doorway	bòdùmɓî
Ngamo	hut	bì
Ngamo	compound	bànò
Ngamo	town	gabəni
Ngamo	the bush	rìyà
Ngamo	forest	bùrεnì
Ngamo	mud	ndὲɓì
Ngamo	dust	ʔùrà
Ngamo	sand	yàyà
Ngamo	ground	ʔὲlì
Ngamo	stone	gɔ̀šò
Ngamo	mountain	gɔ̀šò
Ngamo	grass	santa
Ngamo	thorn	har̃a
Ngamo	shea nut tree	dɔ̀ncì
Ngamo	tamarind	dὲmì
Ngamo	mahogany tree	tànì
Ngamo	baobab tree	kwùcì
Ngamo	seed	šìdâ
Ngamo	bark	bàmr̃ò
Ngamo	leaf	dafo
Ngamo	wood	fwˋʔìkô
Ngamo	tree	gàllê
Ngamo	ashes	bùtò
Ngamo	charcoal	r̃uɗù
Ngamo	fire	yὲsì
Ngamo	dry season	kùr̃nà
Ngamo	rainy season	pùzô
Ngamo	year	sani
Ngamo	evening	màgɩ̀rìfû bòzonì
Ngamo	morning	baɗi
Ngamo	night	bεɗi
Ngamo	star	jə̀njà
Ngamo	moon	tὲrè
Ngamo	sun	fɔtî
Ngamo	sky	ɓaɓa
Ngamo	lightning	talkû
Ngamo	thunder	gɩ̀lè
Ngamo	wind	hɩbɩlà
Ngamo	harmattan	bira
Ngamo	fog	butbundô
Ngamo	smoke	ʔwɔlɩyô
Ngamo	dew	cɩ̀ncɩ̀r̃
Ngamo	lake	fàlì
Ngamo	river	hə̀wšì
Ngamo	cloud	ɗàkògùndàyî
Ngamo	water	hâm
Ngamo	stealing	šɩ̀rì
Ngamo	smithing	gìzò
Ngamo	blacksmith	dàmì
Ngamo	weaving	sàʔya
Ngamo	hunting	bara
Ngamo	drumming	bèšì
Ngamo	friend	zàbnubùngà
Ngamo	guest	ŋgὲrfô
Ngamo	medicine	ʔùskà
Ngamo	native doctor	màlûm
Ngamo	God	ǹdàyi
Ngamo	slave	ŋgàrù
Ngamo	king	màʔî
Ngamo	old woman	jὲrò
Ngamo	old man	jὲrò
Ngamo	baby	lùɗê
Ngamo	girl	làmandù
Ngamo	boy	là
Ngamo	woman	màndù
Ngamo	man	mɩ̀zì
Ngamo	person	ŋgo
Ngamo	name	sun
Ngamo	voice	ɗɩliyò
Ngamo	saliva	lεyì
Ngamo	sweat	kùrarù
Ngamo	faeces	mbwɔ̀nà
Ngamo	urine	dùgànzε̂y
Ngamo	vein	zànà
Ngamo	bone	ʔwɔ̀sɔ̂
Ngamo	blood	dɔ̀m
Ngamo	lungs	fùfû
Ngamo	ribs	patur̃ô
Ngamo	kidney	ʔeʔedê
Ngamo	liver	fùpsò
Ngamo	heart	tilî
Ngamo	intestines	hàzî
Ngamo	navel	tumbô
Ngamo	stomach	hawô
Ngamo	testicles	ɓìlâ
Ngamo	vagina	dèɗè
Ngamo	penis	lùntù
Ngamo	buttocks	jὲnì bɔ̀yar̃sì
Ngamo	flesh	lù
Ngamo	skin	ɗɩ̀šì
Ngamo	body	zùgò
Ngamo	knee	bùrù
Ngamo	thigh	fùndò
Ngamo	leg	šὲkè
Ngamo	finger	kɔ̀là
Ngamo	arm	mbanò
Ngamo	shoulder	kambanò
Ngamo	woman's breast	yεɗi
Ngamo	chest	gə̀bà
Ngamo	neck	gaʔyà
Ngamo	tooth	ʔwùdò
Ngamo	tongue	lɩ̀nsô
Ngamo	lip	ɗɩ̀šɩ̀g bô
Ngamo	mouth	bô
Ngamo	beard	bùbìyô
Ngamo	chin	bùbìyô
Ngamo	cheeks	jɩ̀gà
Ngamo	eye	ʔìdà
Ngamo	ear	kùmà
Ngamo	nose	wùntì
Ngamo	face	fùskâ
Ngamo	brains	ndàlàkù
Ngamo	hair	sɔ̂m
Ngamo	head	kanò
Ngamo	grandparent	dìkànô
Ngamo	grandparent	dɩ̀šɩ̀nô
Ngamo	sister	dàrànô bàʔànònô
Ngamo	brother	bjènònô bànô
Ngamo	daughter	bàʔà
Ngamo	son	lànò
Ngamo	mother	nònô
Ngamo	father	bònô
Ngamo	one hundred	dəlmək
Ngamo	ninety	bìɓonù
Ngamo	eighty	bìhɔɔr̃ɗò
Ngamo	seventy	bìbabilò
Ngamo	sixty	bìbàʔàši mòɗi
Ngamo	fifty	bìbàt
Ngamo	forty	bìhɔ̀ɗò
Ngamo	thirty	bìkùnû
Ngamo	twenty five	bìbòlè ki bàt
Ngamo	twenty four	bìbòlè ki hɔ̀ɗò
Ngamo	twenty one	bìbòlè ki mɔ̀ɔɗî
Ngamo	twenty	bìbòlò
Ngamo	nineteen	dɩ̀r ɓonù
Ngamo	eighteen	dɩ̀r hɔɔr̂ɗò
Ngamo	thirteen	dɩ̀r kùnû
Ngamo	twelve	dɩ̀r bolò
Ngamo	eleven	dɩ̀rmɔ̀ɗî
Ngamo	ten	bimbat
Ngamo	nine	ɓònù
Ngamo	eight	hɔɔr̂ɗò
Ngamo	seven	babìlò
Ngamo	six	bàʔàšìmòɗi
Ngamo	five	bât
Ngamo	four	hɔ̀ɗò
Ngamo	three	kùnû
Ngamo	two	bòlò
Ngamo	one	mòɗi
Misme (Zime)	wash	mbous
Misme (Zime)	(rope) broke	ese
Misme (Zime)	(stick) snapped	kas souno
Misme (Zime)	break in pieces	hab souro
Misme (Zime)	plait	kan
Misme (Zime)	plait	kanwá
Misme (Zime)	weave	tchi her
Misme (Zime)	weave	tchi baraou
Misme (Zime)	obtain	fe
Misme (Zime)	moisten	hidi la'b
Misme (Zime)	blow	fòl
Misme (Zime)	sweep	tor
Misme (Zime)	pour	ho
Misme (Zime)	untie	bou'd
Misme (Zime)	tie	djeou
Misme (Zime)	surpass	kal
Misme (Zime)	sew	der
Misme (Zime)	dry up	tchoʔo
Misme (Zime)	show	tak
Misme (Zime)	fill	hen
Misme (Zime)	begin	tirgʒou
Misme (Zime)	finish	doʔo
Misme (Zime)	increase	guirgofi
Misme (Zime)	forge	dle gueou
Misme (Zime)	throw	guè
Misme (Zime)	follow	tǎ ʒoù
Misme (Zime)	die	mat
Misme (Zime)	wait for	gol
Misme (Zime)	give birth	ura
Misme (Zime)	stand up	tchar afi
Misme (Zime)	sit	souk
Misme (Zime)	call	de
Misme (Zime)	sell	tchab souno
Misme (Zime)	buy	tchab touko
Misme (Zime)	shoot	doubo
Misme (Zime)	bite	et
Misme (Zime)	give	be
Misme (Zime)	seize	ve
Misme (Zime)	drive away	ouroum
Misme (Zime)	hold	kaou
Misme (Zime)	squeeze	dem
Misme (Zime)	pierce	tchoulo
Misme (Zime)	divide	wal
Misme (Zime)	learn	ngom
Misme (Zime)	dig	dlar
Misme (Zime)	forget	doungo
Misme (Zime)	remember	sar
Misme (Zime)	know	wèla
Misme (Zime)	fall	ndè kaʔa
Misme (Zime)	help	ndjin
Misme (Zime)	steal	kir
Misme (Zime)	hide	peʔe
Misme (Zime)	arrange	hinla touko
Misme (Zime)	undress	fok baraou
Misme (Zime)	dress	sak baraou
Misme (Zime)	build	nin
Misme (Zime)	tear	tchat
Misme (Zime)	cut	fàl
Misme (Zime)	chop	pok
Misme (Zime)	twist	prè'd
Misme (Zime)	refuse	vàd
Misme (Zime)	answer	kòr tan
Misme (Zime)	ask	tchàb la
Misme (Zime)	speak	in
Misme (Zime)	boil	ʒàr
Misme (Zime)	fry	hâoù
Misme (Zime)	roast	tchoù
Misme (Zime)	cook	dì
Misme (Zime)	burn	yeʔe
Misme (Zime)	accompany	tinggue
Misme (Zime)	gather	tok
Misme (Zime)	bury	mou
Misme (Zime)	close	ndoùb
Misme (Zime)	open	bik vinʒa
Misme (Zime)	be tired	tikai
Misme (Zime)	rest	dok tou
Misme (Zime)	lie down	bar ka da
Misme (Zime)	put down	ting ka da
Misme (Zime)	lift	am
Misme (Zime)	push	tokso
Misme (Zime)	pull	tà
Misme (Zime)	kill	tchì
Misme (Zime)	rub	li
Misme (Zime)	hit	toum
Misme (Zime)	taste	nè
Misme (Zime)	touch	lam
Misme (Zime)	smell	sìsì
Misme (Zime)	hear	hoùm
Misme (Zime)	see	wè
Misme (Zime)	mount	òur
Misme (Zime)	run	nè
Misme (Zime)	go out	ʒè
Misme (Zime)	go in	ʒè ló
Misme (Zime)	return	hòm
Misme (Zime)	come	mbà
Misme (Zime)	go	tà
Misme (Zime)	do	guir
Misme (Zime)	swallow	sàʔà
Misme (Zime)	drink	tchè
Misme (Zime)	eat	tì
Misme (Zime)	there is not	tchei
Misme (Zime)	there is	hina
Misme (Zime)	west	waʔafi
Misme (Zime)	east	ʒouka'da
Misme (Zime)	south	ba gour
Misme (Zime)	north	bakati
Misme (Zime)	left	gour
Misme (Zime)	right	kati
Misme (Zime)	between	bongdouk
Misme (Zime)	under	ʒoutouko
Misme (Zime)	atop	watouko
Misme (Zime)	outside	souna
Misme (Zime)	inside	lo
Misme (Zime)	that	inyayã
Misme (Zime)	this	hinya
Misme (Zime)	there	inya
Misme (Zime)	here	ini
Misme (Zime)	how many?	gumasou
Misme (Zime)	how?	ni mamasouʔ
Misme (Zime)	who?	saso
Misme (Zime)	what?	misouʔ
Misme (Zime)	when?	sode
Misme (Zime)	where?	niya
Misme (Zime)	tomorrow	sigu
Misme (Zime)	yesterday	koum
Misme (Zime)	today	fouroum
Misme (Zime)	deaf man	ndoum
Misme (Zime)	blind man	bou irlisi
Misme (Zime)	strength	guidang
Misme (Zime)	coldness	edlem
Misme (Zime)	hotness	doukou
Misme (Zime)	far	seng
Misme (Zime)	near	toul
Misme (Zime)	inexpensiveness	tchab bei
Misme (Zime)	expensiveness	tchab boulouro
Misme (Zime)	thin	lengleng
Misme (Zime)	fatness	il
Misme (Zime)	cleanness	tchitchet
Misme (Zime)	dirt	lib
Misme (Zime)	wideness	bouʔou
Misme (Zime)	old	vou
Misme (Zime)	new	mreou
Misme (Zime)	evil	boubouro
Misme (Zime)	good	bei
Misme (Zime)	short	gouti
Misme (Zime)	long	djikad
Misme (Zime)	sourness	tchoumok
Misme (Zime)	bitterness	bak
Misme (Zime)	sweetness	nguibeng
Misme (Zime)	correct	net
Misme (Zime)	softness	louloufout
Misme (Zime)	hardness	dolbrok
Misme (Zime)	all	nda
Misme (Zime)	many	bor
Misme (Zime)	small	gaʔa
Misme (Zime)	large	tong
Misme (Zime)	heaviness	mbida
Misme (Zime)	darkness	ndoufoun
Misme (Zime)	light	tide
Misme (Zime)	blue	welenggue
Misme (Zime)	yellow	bondo
Misme (Zime)	green	tlab tlaba
Misme (Zime)	red	tleo
Misme (Zime)	black	woura
Misme (Zime)	white	babou
Misme (Zime)	woman's bodycloth	baraou ma zou mak
Misme (Zime)	man's robe	baraou sou mandji
Misme (Zime)	money	gineou
Misme (Zime)	market	souk
Misme (Zime)	boat	il
Misme (Zime)	hole	ʒra
Misme (Zime)	time	di
Misme (Zime)	place	li
Misme (Zime)	lie	kattla
Misme (Zime)	truth	toula
Misme (Zime)	shadow	ndangson
Misme (Zime)	thirst	vin tcholo
Misme (Zime)	hunger	me
Misme (Zime)	fatigue	ndakatikai
Misme (Zime)	pimple	mbiti
Misme (Zime)	ulcer	mbir tohô
Misme (Zime)	fever	waʔal
Misme (Zime)	cough	otl
Misme (Zime)	sickness	gab
Misme (Zime)	death	mab
Misme (Zime)	life	maska
Misme (Zime)	dream	vin mbor
Misme (Zime)	sleep	sen
Misme (Zime)	war	dling
Misme (Zime)	work	sin
Misme (Zime)	language	vin
Misme (Zime)	load	touko ʒiʔ
Misme (Zime)	thing	touko
Misme (Zime)	small water pot	dingui mbi
Misme (Zime)	large water pot	dè
Misme (Zime)	small pot	dekle
Misme (Zime)	cooking pot	dingui
Misme (Zime)	calabash	tim
Misme (Zime)	rope	ʒeou
Misme (Zime)	knife	atchiou
Misme (Zime)	quiver	koul'bendeou
Misme (Zime)	arrow	ir'bendeou
Misme (Zime)	bow	'bendeou
Misme (Zime)	mat (tabarma)	her
Misme (Zime)	mat (tabarma)	guitla
Misme (Zime)	sword	atchiouza
Misme (Zime)	spear	djam
Misme (Zime)	stick	ndoundou
Misme (Zime)	honey	yem
Misme (Zime)	melon	boʔo
Misme (Zime)	sweet potato	bangaou
Misme (Zime)	yam	didib
Misme (Zime)	cassava	ngoli
Misme (Zime)	oil	mbour
Misme (Zime)	groundnuts	ize
Misme (Zime)	groundnuts	aze
Misme (Zime)	millet	kaya
Misme (Zime)	guinea corn	guirany
Misme (Zime)	okra	dlos
Misme (Zime)	beans	tiksa
Misme (Zime)	pepper	patlaou
Misme (Zime)	salt	avou
Misme (Zime)	milk	mbir
Misme (Zime)	flour	fout
Misme (Zime)	fish	kifeʔe
Misme (Zime)	meat	tleou
Misme (Zime)	gruel	lou'ba
Misme (Zime)	sauce	mbar
Misme (Zime)	mush	afin
Misme (Zime)	food	tou koti
Misme (Zime)	tail	tcheou
Misme (Zime)	horn	mek
Misme (Zime)	egg	seʔe
Misme (Zime)	wing	keng'ba
Misme (Zime)	vulture	bok
Misme (Zime)	kite	lolokoi
Misme (Zime)	dove	gougou
Misme (Zime)	bird	lougo
Misme (Zime)	cat	bataou
Misme (Zime)	dog	aida
Misme (Zime)	rooster	goylok singue
Misme (Zime)	hen	singue
Misme (Zime)	donkey	blehine
Misme (Zime)	horse	ndaʔa
Misme (Zime)	ram	time
Misme (Zime)	sheep	ya time
Misme (Zime)	he-goat	goutiʔ afou
Misme (Zime)	goat	afou
Misme (Zime)	bull	bouba naou
Misme (Zime)	cow	naou
Misme (Zime)	locust	djer
Misme (Zime)	anthill	tik warbe
Misme (Zime)	termite	tar
Misme (Zime)	louse	andoi
Misme (Zime)	spider	guinye
Misme (Zime)	mosquito	voursou
Misme (Zime)	fly	laraou
Misme (Zime)	worm	ndjifi
Misme (Zime)	chameleon	teʔe
Misme (Zime)	scorpion	ndawa
Misme (Zime)	bat	baiʔ
Misme (Zime)	squirrel	yi
Misme (Zime)	frog	gonoko
Misme (Zime)	turtle	gougouri
Misme (Zime)	python	yahou
Misme (Zime)	snake	hou
Misme (Zime)	lizard	kai koura
Misme (Zime)	wild cat	laou
Misme (Zime)	rat	kousom
Misme (Zime)	guinea fowl	djafan
Misme (Zime)	rabbit	viti
Misme (Zime)	duiker	de'ya
Misme (Zime)	gazelle	miyeou
Misme (Zime)	baboon	abakna
Misme (Zime)	monkey	vir
Misme (Zime)	leopard	tindjir
Misme (Zime)	elephant	bakni
Misme (Zime)	hyena	goni
Misme (Zime)	lion	loum
Misme (Zime)	wild animal	dougou
Misme (Zime)	iron	geou
Misme (Zime)	sickle	tloukoi
Misme (Zime)	axe	tchet
Misme (Zime)	hoe	kra
Misme (Zime)	farm	sine
Misme (Zime)	road	vari
Misme (Zime)	doorway	vinza
Misme (Zime)	hut	ʒa
Misme (Zime)	compound	aso
Misme (Zime)	town	zana
Misme (Zime)	the bush	go'b
Misme (Zime)	forest	adi
Misme (Zime)	mud	dor'bo
Misme (Zime)	dust	'bir
Misme (Zime)	sand	nguetl
Misme (Zime)	ground	angga
Misme (Zime)	stone	goy
Misme (Zime)	mountain	goy
Misme (Zime)	grass	viya
Misme (Zime)	thorn	ngai
Misme (Zime)	shea nut tree	kou'di
Misme (Zime)	tamarind	mindjin
Misme (Zime)	mahogany tree	gouma
Misme (Zime)	baobab tree	kuka
Misme (Zime)	seed	ndjef
Misme (Zime)	bark	blè
Misme (Zime)	leaf	tla'b
Misme (Zime)	wood	ago
Misme (Zime)	tree	ndanysou
Misme (Zime)	ashes	bore'd
Misme (Zime)	charcoal	ngoursou
Misme (Zime)	fire	kou
Misme (Zime)	dry season	fta
Misme (Zime)	rainy season	ndor
Misme (Zime)	year	kim
Misme (Zime)	evening	kalirimy liring
Misme (Zime)	morning	kasin
Misme (Zime)	night	dourki
Misme (Zime)	star	tchitchiou
Misme (Zime)	moon	ter
Misme (Zime)	sun	fata
Misme (Zime)	sky	afiʔ
Misme (Zime)	lightning	lou ma wilik
Misme (Zime)	thunder	lou ma ale
Misme (Zime)	storm	tinylou
Misme (Zime)	wind	sime'd
Misme (Zime)	harmattan	ter sime'de
Misme (Zime)	fog	kou'd
Misme (Zime)	smoke	deou
Misme (Zime)	dew	mi'da
Misme (Zime)	lake	four
Misme (Zime)	river	sina
Misme (Zime)	cloud	'dougoul
Misme (Zime)	water	mbi
Misme (Zime)	stealing	kir
Misme (Zime)	smithing	douma
Misme (Zime)	blacksmith	bou doume
Misme (Zime)	weaving	tchi baraou
Misme (Zime)	hunting	on
Misme (Zime)	drumming	nedjiou
Misme (Zime)	friend	guilam
Misme (Zime)	guest	loukoi
Misme (Zime)	medicine	tlor
Misme (Zime)	native doctor	boufour
Misme (Zime)	God	lou
Misme (Zime)	slave	lak
Misme (Zime)	king	vou douk
Misme (Zime)	old woman	ya kisaʔa
Misme (Zime)	old man	sou ma kisaʔa
Misme (Zime)	baby	vei ma vin pa
Misme (Zime)	girl	vei
Misme (Zime)	boy	vei
Misme (Zime)	woman	mab
Misme (Zime)	man	soumandji
Misme (Zime)	person	soura
Misme (Zime)	name	sem
Misme (Zime)	voice	der
Misme (Zime)	saliva	neʔe
Misme (Zime)	sweat	has
Misme (Zime)	faeces	so'd
Misme (Zime)	urine	djib
Misme (Zime)	vein	set
Misme (Zime)	bone	aswou iseou
Misme (Zime)	blood	vourson
Misme (Zime)	lungs	bourfouk
Misme (Zime)	ribs	'bapei
Misme (Zime)	kidney	vabaka
Misme (Zime)	liver	adouk
Misme (Zime)	heart	mougoul
Misme (Zime)	intestines	adolo
Misme (Zime)	navel	afouk
Misme (Zime)	stomach	lo
Misme (Zime)	stomach	bibir
Misme (Zime)	testicles	guel
Misme (Zime)	vagina	aƚiou
Misme (Zime)	penis	'diou
Misme (Zime)	anus	ʒraso'd
Misme (Zime)	buttocks	zou
Misme (Zime)	flesh	tleou tou
Misme (Zime)	skin	dike
Misme (Zime)	body	tou
Misme (Zime)	knee	vin gouf
Misme (Zime)	thigh	joure
Misme (Zime)	leg	sem
Misme (Zime)	finger	vei'ba
Misme (Zime)	arm	'ba
Misme (Zime)	shoulder	wabike ba
Misme (Zime)	woman's breast	pa
Misme (Zime)	chest	irquis
Misme (Zime)	neck	dei
Misme (Zime)	tooth	sed
Misme (Zime)	tongue	tchil
Misme (Zime)	lip	dikevin
Misme (Zime)	mouth	vin
Misme (Zime)	beard	doum
Misme (Zime)	chin	doum
Misme (Zime)	cheeks	ngoutlo
Misme (Zime)	eye	ir
Misme (Zime)	ear	houm
Misme (Zime)	nose	tchin
Misme (Zime)	face	ir
Misme (Zime)	brains	toʔom
Misme (Zime)	hair	nguisa wa
Misme (Zime)	head	wa
Misme (Zime)	grandparent	moui
Misme (Zime)	sister	ndjoi
Misme (Zime)	brother	ndjour
Misme (Zime)	daughter	vei
Misme (Zime)	daughter	mah
Misme (Zime)	son	vei
Misme (Zime)	mother	ya
Misme (Zime)	father	bouba
Misme (Zime)	one hundred	kis
Misme (Zime)	ninety	gouter fi deore
Misme (Zime)	eighty	gou tchoho
Misme (Zime)	seventy	gou seda
Misme (Zime)	sixty	gou kandi
Misme (Zime)	fifty	gou vatl
Misme (Zime)	forty	gou fidi
Misme (Zime)	thirty	gou hindi
Misme (Zime)	twenty five	gouhob wa vatl
Misme (Zime)	twenty four	gouhob wa fidi
Misme (Zime)	twenty one	gouhobu daou
Misme (Zime)	twenty	bouhob
Misme (Zime)	nineteen	goub wa terfi deore
Misme (Zime)	eighteen	goub wa tchoho
Misme (Zime)	thirteen	goub wa hindi
Misme (Zime)	twelve	goub wa hob
Misme (Zime)	eleven	goub wa daou
Misme (Zime)	ten	goub
Misme (Zime)	nine	terfi deou
Misme (Zime)	eight	tchoho
Misme (Zime)	seven	seda
Misme (Zime)	six	kandi
Misme (Zime)	five	vatl
Misme (Zime)	four	fidi
Misme (Zime)	three	hindi
Misme (Zime)	two	hob
Misme (Zime)	one	daou
Pero	pull	jɔlâ cɔlɔ̀
Pero	lie down	cinə̀
Pero	lie down	žɩngenɔ̀
Pero	burn	lalɔ̀ʔ
Pero	burn	laluɣɔ̀
Pero	put down	lu
Pero	put down	liɣɔ̀
Pero	cut	karà
Pero	cut	ɣařuɣɔ̀
Pero	push	fɔžɔʔ
Pero	push	vɔžuřɔ̀
Pero	wash	vuðuɣɔ̀
Pero	break in pieces	r̃ɔɗuɣɔ̀
Pero	plait	lεmuɣɔ̀
Pero	obtain	wεɣɔ̀
Pero	blow	vɩruɣɔ̀ vwɩyuɣɔ̀
Pero	sweep	řεmuɣɔ̀
Pero	pour	ɗεruɣɔndè
Pero	untie	viɗuɣɔ̀
Pero	tie	ɣεruɣɔ̀
Pero	surpass	ɣɔ̄kɔ̀
Pero	sew	r̃ɔnduɣɔ̀
Pero	dry up	ɩcnɣɔ̀
Pero	show	jubuɣɔ̀
Pero	fill	ɣεmuɣɔ̀
Pero	begin	r̃aŋgɔ̀ taŋgɔ̀
Pero	finish	ɓwaɗuɣɔ̀
Pero	increase	dɔkowəjɩgɩrì
Pero	forge	ɣuvuɣɔ̀
Pero	throw	r̃εjɣɔ̀
Pero	follow	r̃ogovì ɗakovì
Pero	die	mur̃uɣɔ̀
Pero	give birth	lεɣɔ̀
Pero	stand up	žεrεwɔ žuržì
Pero	sit	ɗigoɗižì
Pero	call	yεnà
Pero	sell	vɩlɩɣɔ̀n
Pero	buy	vɩlɩɣɔ̀
Pero	shoot	vὲzuɣɔ̀
Pero	bite	yὲdɔɣɔ̀
Pero	give	mɔngɔ̀n
Pero	seize	yukɔ̀
Pero	drive away	ɣayɣovì
Pero	hold	ɓutugɔ̀
Pero	squeeze	pεzuɣɔ̀
Pero	pierce	ɓwεɣò
Pero	divide	ɓwar̃uɣɔ̀
Pero	learn	řumuɣɔ̀
Pero	dig	ʔɔpɔwə̀
Pero	forget	cɩ̀ga nɔ̀ cεkeřò
Pero	remember	yimuɣɔ̀
Pero	know	vεnuɣɔ̀
Pero	fall	jukò
Pero	help	mεřɩɣɔ̀
Pero	steal	jɩrɩgò
Pero	hide	tukò
Pero	hide	řukugò
Pero	arrange	řimpugò
Pero	undress	vɔ̀dùwò landə̀
Pero	dress	dὲdùwò landə̀
Pero	build	ðigù
Pero	build	ðikò
Pero	tear	jařɔ̀ʔ
Pero	tear	jařuɣɔ̀
Pero	chop	kaʔ
Pero	chop	ɣεɣɔ̀
Pero	twist	mεřuɣɔ̀
Pero	refuse	ɣùdə̀ɣεynɔ̀
